Date,Open,High,Low,Close,Adj Close,Volume
2020-02-11,44.093472,43.290230,41.252007,43.282528,43.282528,159626321
2020-02-12,43.257732,39.161160,38.440662,38.906616,38.906616,163689906
2020-02-13,38.898727,39.006550,37.732899,38.099247,38.099247,184096264
2020-02-14,38.088692,36.317242,35.626003,36.282478,36.282478,152482738
2020-02-15,36.288605,39.064751,37.300194,37.356846,37.356846,165698218
2020-02-16,37.355919,38.684776,37.408947,38.224838,38.224838,166893668
2020-02-17,38.233025,38.260586,38.720692,36.379402,36.379402,172689981
2020-02-18,36.383488,36.119843,34.237587,35.971596,35.971596,167660695
2020-02-19,35.977985,37.877037,35.563313,37.085155,37.085155,180902767
2020-02-20,37.069519,36.760826,37.400742,37.249451,37.249451,174163036
2020-02-21,37.262268,36.527641,37.476559,36.469952,36.469952,154105622
2020-02-22,36.474716,36.432228,36.948025,36.835735,36.835735,136613388
2020-02-23,36.836258,36.433212,36.825348,36.253387,36.253387,150445883
2020-02-24,36.242676,36.191807,36.665089,36.386040,36.386040,169976267
2020-02-25,36.390327,36.394791,37.583393,37.695892,37.695892,171558680
2020-02-26,37.682114,37.569187,39.267441,39.084152,39.084152,223413645
2020-02-27,39.104408,37.860802,40.332066,38.740295,38.740295,200527078
2020-02-28,38.758972,37.959507,39.055088,38.244999,38.244999,196707320
2020-02-29,38.239517,37.823631,39.115608,39.115608,39.115608,162804797
2020-03-01,39.116745,38.572819,39.554634,39.103214,39.103214,161433381
2020-03-02,39.106915,38.523163,39.257923,38.468487,38.468487,185877239
2020-03-03,38.449913,38.336399,39.067638,39.147369,39.147369,188822109
2020-03-04,39.150734,39.042530,39.194633,38.995747,38.995747,154761356
2020-03-05,39.018188,39.342754,39.004688,39.598877,39.598877,173151168
2020-03-06,39.596897,38.126926,39.361446,37.460361,37.460361,167649463
2020-03-07,37.456478,36.697365,37.242748,37.459904,37.459904,152265962
2020-03-08,37.452557,37.707584,40.193790,40.401386,40.401386,199179286
2020-03-09,40.416489,39.755627,39.830055,39.228619,39.228619,232377094
2020-03-10,39.221203,39.561405,39.295139,39.397511,39.397511,210263086
2020-03-11,39.399303,39.238441,41.312084,40.598808,40.598808,198506978
2020-03-12,40.610027,40.733131,41.926617,44.244907,44.244907,480478320
2020-03-13,44.663635,42.638142,42.920803,41.769005,41.769005,556724970
2020-03-14,41.839355,41.828106,41.729465,42.174469,42.174469,293209566
2020-03-15,42.180153,44.251926,42.361195,43.064686,43.064686,271517618
2020-03-16,43.008102,43.008102,43.189293,45.336472,45.336472,410177362
2020-03-17,45.228863,45.549896,44.930992,45.861885,45.861885,338965339
2020-03-18,45.874912,46.096569,45.289017,45.614201,45.614201,329833258
2020-03-19,45.674965,45.190453,45.414932,45.325558,45.325558,373375001
2020-03-20,45.328934,45.509335,47.062923,46.699642,46.699642,410156221
2020-03-21,46.757977,47.053333,46.626720,46.567738,46.567738,319942812
2020-03-22,46.571438,46.762554,47.382195,47.277008,47.277008,325164544
2020-03-23,47.286091,48.135002,47.390915,47.559395,47.559395,344610188
2020-03-24,47.710072,48.080685,48.002506,48.535122,48.535122,347516637
2020-03-25,48.563320,48.771233,48.299271,49.054806,49.054806,327396862
2020-03-26,49.011539,48.745987,48.682404,48.542679,48.542679,255271756
2020-03-27,48.563988,48.587475,48.281330,48.304447,48.304447,258221071
2020-03-28,48.285454,48.287296,47.969193,47.655247,47.655247,266326891
2020-03-29,47.681438,47.692497,47.063972,47.156132,47.156132,225934449
2020-03-30,47.183968,48.861763,47.111656,48.379402,48.379402,279160156
2020-03-31,48.385155,48.505825,48.342468,48.195770,48.195770,245419522
2020-04-01,48.185848,48.752872,47.714512,48.710129,48.710129,297464220
2020-04-02,48.710129,48.336742,48.404842,47.832607,47.832607,335569472
2020-04-03,47.859165,47.820038,47.752930,47.387749,47.387749,274306043
2020-04-04,47.422909,47.534897,47.778824,47.290707,47.290707,228523132
2020-04-05,47.256348,47.129265,47.226639,47.309566,47.309566,205580626
2020-04-06,47.288113,42.993721,47.236500,42.993721,42.993721,277273535
2020-04-07,43.004738,42.442684,43.219879,43.466564,43.466564,267976754
2020-04-08,43.483944,42.526031,43.395660,42.481609,42.481609,217579196
2020-04-09,42.504009,42.474014,42.575542,42.750492,42.750492,203827180
2020-04-10,42.760593,42.760593,43.823483,43.339355,43.339355,275375082
2020-04-11,43.351646,43.084118,43.498383,43.352646,43.352646,197338330
2020-04-12,43.346230,43.306534,43.565041,43.260437,43.260437,221912812
2020-04-13,43.226463,43.226463,43.614113,43.799957,43.799957,247116842
2020-04-14,43.788723,43.306046,43.509537,43.417412,43.417412,216441714
2020-04-15,43.437298,43.160419,43.248238,43.331230,43.331230,210639738
2020-04-16,43.320431,41.271622,43.543945,41.338943,41.338943,271746942
2020-04-17,null,null,null,null,null,null
2020-04-18,41.321079,38.837669,41.303341,38.828899,38.828899,173594206
2020-04-19,38.846329,38.828682,39.773506,39.586082,39.586082,172404357
2020-04-20,39.572037,39.035805,40.076618,39.942383,39.942383,219081466
2020-04-21,39.929760,39.710335,39.981182,39.831047,39.831047,188666061
2020-04-22,39.825935,39.005558,39.951870,38.977131,38.977131,182087795
2020-04-23,38.999577,39.815376,38.873741,40.154449,40.154449,235102928
2020-04-24,40.178539,39.879704,40.178539,39.901833,39.901833,183032583
2020-04-25,39.899624,38.866428,38.784920,38.717869,38.717869,168485747
2020-04-26,38.718906,38.675919,38.716206,38.921364,38.921364,167598664
2020-04-27,38.919090,39.526489,38.919090,39.526489,39.526489,183355030
2020-04-28,39.533436,39.344627,39.309605,39.347042,39.347042,167265055
2020-04-29,39.345299,40.807522,39.138439,40.563717,40.563717,277464834
2020-04-30,40.548195,41.602943,41.234478,41.707458,41.707458,322562459
2020-05-01,41.775993,41.575638,41.751820,41.381775,41.381775,205716431
2020-05-02,41.401806,41.753757,41.297031,41.744247,41.744247,186389491
2020-05-03,41.721111,41.813251,42.225296,42.181461,42.181461,223301950
2020-05-04,42.173286,42.699562,43.335735,42.813484,42.813484,219618175
2020-05-05,42.814339,42.819653,43.403328,43.540546,43.540546,208674099
2020-05-06,43.561684,45.060822,43.716396,45.422688,45.422688,241952893
2020-05-07,45.389034,46.794384,45.204433,46.877132,46.877132,287874472
2020-05-08,46.804798,46.479229,46.606762,46.211529,46.211529,243111714
2020-05-09,46.203266,46.198380,45.703140,45.339748,45.339748,220066610
2020-05-10,45.326859,45.462151,45.947426,46.428692,46.428692,335765767
2020-05-11,46.423943,47.355812,46.339088,46.267899,46.267899,307239993
2020-05-12,46.314102,46.729370,46.082832,46.507641,46.507641,222609268
2020-05-13,46.512447,47.191978,46.512447,46.537651,46.537651,228713254
2020-05-14,46.544384,48.003235,46.689953,47.961391,47.961391,278034775
2020-05-15,47.964199,47.942696,47.613411,47.684647,47.684647,246182128
2020-05-16,47.710423,47.633942,47.571602,46.726871,46.726871,180213702
2020-05-17,46.716488,47.011555,46.662270,46.682758,46.682758,193495382
2020-05-18,46.706680,46.504887,45.589062,45.340042,45.340042,194975547
2020-05-19,45.342319,45.901810,45.343678,45.579700,45.579700,183902950
2020-05-20,45.562328,45.691807,45.402760,45.326649,45.326649,173949584
2020-05-21,45.325500,45.190285,45.733734,45.435253,45.435253,196745303
2020-05-22,45.428112,44.554420,45.441994,44.324051,44.324051,143895784
2020-05-23,44.336044,44.257088,44.306957,44.128101,44.128101,132863491
2020-05-24,44.142456,44.160522,43.346832,43.437035,43.437035,160689563
2020-05-25,43.415981,43.529186,43.004856,43.380798,43.380798,152387470
2020-05-26,43.393711,44.038448,43.659309,43.759048,43.759048,146527234
2020-05-27,43.770580,44.270542,43.758179,43.957039,43.957039,156755718
2020-05-28,43.975842,43.354427,44.355083,43.330296,43.330296,156327355
2020-05-29,43.342144,43.034145,42.954597,42.773849,42.773849,149072725
2020-05-30,42.772896,39.866341,42.527893,40.027195,40.027195,135026080
2020-05-31,40.025921,40.026905,40.998589,40.961273,40.961273,120243342
2020-06-01,40.972301,41.809486,38.188046,41.164402,41.164402,142510426
2020-06-02,41.147015,40.991901,38.086216,40.173012,40.173012,164983589
2020-06-03,40.189690,39.654709,40.226227,39.547646,39.547646,102414319
2020-06-04,39.544113,40.524803,40.168289,40.096474,40.096474,106051582
2020-06-05,40.094753,40.007271,40.044498,40.069035,40.069035,97460553
2020-06-06,40.066433,39.874660,39.810387,39.902561,39.902561,84480253
2020-06-07,39.899769,39.861221,39.946461,39.804874,39.804874,102033407
2020-06-08,39.809814,40.066147,39.868881,39.671528,39.671528,87232979
2020-06-09,39.683182,39.612053,39.725285,39.996906,39.996906,96842522
2020-06-10,39.990452,39.953259,39.864628,39.888042,39.888042,103888029
2020-06-11,39.887978,39.796185,40.255947,40.231651,40.231651,130542922
2020-06-12,40.226948,39.870354,40.435669,39.920483,39.920483,95205099
2020-06-13,39.920029,39.752254,39.817661,39.660641,39.660641,73518929
2020-06-14,39.670170,39.689911,40.079826,40.094826,40.094826,81121489
2020-06-15,40.091610,40.616482,40.535046,41.102715,41.102715,116121569
2020-06-16,41.118217,41.139004,40.697960,40.688423,40.688423,91996797
2020-06-17,40.670334,40.788868,40.564133,40.682854,40.682854,86589104
2020-06-18,40.688480,40.693695,40.679943,40.550594,40.550594,76561801
2020-06-19,40.543934,41.001163,40.888996,40.891472,40.891472,86432909
2020-06-20,40.904423,40.886551,40.600674,40.703831,40.703831,74716376
2020-06-21,40.697662,40.617615,40.615040,40.629009,40.629009,66921320
2020-06-22,40.617157,39.606331,40.607643,39.783081,39.783081,87014933
2020-06-23,39.763943,39.676239,39.820061,39.442837,39.442837,69657917
2020-06-24,39.453037,39.010700,39.761997,39.502537,39.502537,80423795
2020-06-25,39.504726,39.720776,39.457897,39.772621,39.772621,79916245
2020-06-26,39.756233,39.854473,39.664482,39.896355,39.896355,79860767
2020-06-27,39.917721,39.768394,40.556412,40.569607,40.569607,77471787
2020-06-28,40.583378,40.322727,40.773018,40.575535,40.575535,64615282
2020-06-29,40.559769,40.214195,40.619766,40.276340,40.276340,72133731
2020-06-30,40.253235,40.308445,40.395130,40.377319,40.377319,69530512
2020-07-01,40.412636,40.108276,40.337246,39.929855,39.929855,69106979
2020-07-02,39.942032,40.213650,40.040375,39.772102,39.772102,71226993
2020-07-03,39.778347,40.391983,40.270016,40.318657,40.318657,58028934
2020-07-04,40.305035,40.003319,40.135792,39.866959,39.866959,53653066
2020-07-05,39.839031,39.978638,39.945065,39.856625,39.856625,56677262
